onset	duration	trial_type	response_time	accuracy_binarized	tr_seconds	cueStartTime	cueEndTime	trialEndTime	fixStartTime	fixEndTime	runEndTime	stimLeft	stimTop	stimRight
11.0928659439	1.9539370537000007	shape	1.02417302132	1.0	0.8	8.04057312012	11.0304570198	13.0468029976	13.0632009506	14.0428299904	n/a	oval-horizontal.bmp	oval-horizontal.bmp	oval-vertical.bmp
14.1635029316	1.881810188300001	shape	1.13879990578	1.0	0.8	n/a	n/a	16.0453131199	16.0625739098	17.0452160835	n/a	oval-horizontal.bmp	oval-vertical.bmp	oval-vertical.bmp
17.1630930901	1.881398916200002	shape	0.736563920975	1.0	0.8	n/a	n/a	19.0444920063	19.061371088	20.0446939468	n/a	circle.bmp	circle.bmp	oval-vertical.bmp
20.1615679264	1.8823881149	shape	0.802503108978	1.0	0.8	n/a	n/a	22.0439560413	22.0598609447	23.0428860188	n/a	circle.bmp	oval-vertical.bmp	oval-vertical.bmp
23.1603090763	1.882303953200001	shape	0.819543123245	1.0	0.8	n/a	n/a	25.0426130295	25.0584170818	26.0422799587	n/a	oval-horizontal.bmp	circle.bmp	circle.bmp
26.1591329575	1.882488965900002	shape	0.964021921158	1.0	0.8	n/a	n/a	28.0416219234	28.0585269928	29.0411911011	n/a	oval-horizontal.bmp	oval-horizontal.bmp	circle.bmp
32.1072309017	1.9300751685999984	face	0.920148849487	1.0	0.8	29.1205360889	32.0405290127	34.0373060703	34.0530390739	35.0371000767	n/a	FAZ_23.jpg	FAZ_23.jpg	FAX_43.jpg
35.1881411076	1.8511378764999973	face	0.970914125443	1.0	0.8	n/a	n/a	37.0392789841	37.0549829006	38.038836956	n/a	26M_FE_O.jpg	26M_FE_O.jpg	27M_FE_O.BMP
38.1727380753	1.8655669688999976	face	0.852494001389	1.0	0.8	n/a	n/a	40.0383050442	40.0552339554	41.0380730629	n/a	MFX_16.jpg	MFZ_50.jpg	MFZ_50.jpg
41.2055339813	1.8318870068000024	face	0.953642845154	1.0	0.8	n/a	n/a	43.0374209881	43.0532970428	44.0365200043	n/a	09F_AN_O.jpg	09F_AN_O.jpg	10F_AN_O.jpg
44.1871700287	1.8488049507	face	0.685558080673	1.0	0.8	n/a	n/a	46.0359749794	46.0527660847	47.0356280804	n/a	38M_AN_O.BMP	39M_AN_O.jpg	39M_AN_O.jpg
47.1697120667	1.8656108379000005	face	0.953145027161	1.0	0.8	n/a	n/a	49.0353229046	49.0512599945	50.0350089073	n/a	FFZ_102.jpg	FFX_130.jpg	FFX_130.jpg
53.0800158978	1.9671142101	shape	0.636142015457	1.0	0.8	50.1148340702	53.0340759754	55.0471301079	55.0641269684	56.0465641022	n/a	oval-horizontal.bmp	oval-vertical.bmp	oval-vertical.bmp
56.1652920246	1.884360075000004	shape	0.689063072205	1.0	0.8	n/a	n/a	58.0496520996	58.0656290054	59.0492119789	n/a	circle.bmp	oval-vertical.bmp	oval-vertical.bmp
59.1664869785	1.8817739487000007	shape	0.66986989975	0.0	0.8	n/a	n/a	61.0482609272	61.0654098988	62.047590971	n/a	oval-horizontal.bmp	oval-horizontal.bmp	oval-vertical.bmp
62.1659660339	1.881624937100007	shape	0.850373029709	1.0	0.8	n/a	n/a	64.047590971	64.0640649796	65.0466580391	n/a	oval-horizontal.bmp	oval-horizontal.bmp	circle.bmp
65.1642069817	1.8817319869999949	shape	0.637284040451	1.0	0.8	n/a	n/a	67.0459389687	67.0630331039	68.0452060699	n/a	circle.bmp	circle.bmp	oval-vertical.bmp
68.1626679897	1.882997036000006	shape	1.26099610329	1.0	0.8	n/a	n/a	70.0456650257	70.0614640713	71.0444600582	n/a	oval-horizontal.bmp	circle.bmp	circle.bmp
74.1401789188	1.9007880687999967	face	1.2529361248	1.0	0.8	71.1251850128	74.0437309742	76.0409669876	76.0572419167	77.0413229465	n/a	03F_FE_O.jpg	05F_FE_O.jpg	05F_FE_O.jpg
77.1756958961	1.8667881489	face	0.738860845566	1.0	0.8	n/a	n/a	79.042484045	79.0596880913	80.042853117	n/a	FAZ_32.jpg	FAZ_32.jpg	FAX_45.jpg
80.1768341064	1.8654739857000069	face	1.30262112617	1.0	0.8	n/a	n/a	82.0423080921	82.0582010746	83.0416560173	n/a	MAZ_128.jpg	MAZ_101.jpg	MAZ_101.jpg
83.2104210854	1.830937862400006	face	1.01944899559	1.0	0.8	n/a	n/a	85.0413589478	85.0576689243	86.0396718979	n/a	11F_AN_O.jpg	11F_AN_O.jpg	12F_AN_O.jpg
86.1958470345	1.8440048693999955	face	0.729737997055	1.0	0.8	n/a	n/a	88.0398519039	88.0565459728	89.0391941071	n/a	26M_FE_O.jpg	33M_FE_O.jpg	33M_FE_O.jpg
89.1739099026	1.8645679950000016	face	0.959423065186	1.0	0.8	n/a	n/a	91.0384778976	91.0555570126	92.0378808975	n/a	MFZ_132.jpg	MFZ_132.jpg	MFZ_120.jpg
95.0845150948	1.9672839641000053	shape	0.918012142181	1.0	0.8	92.122248888	95.0378289223	97.0517990589	97.0671970844	98.0350980759	n/a	circle.bmp	oval-vertical.bmp	oval-vertical.bmp
98.1527540684	1.884070873599996	shape	0.9884121418	1.0	0.8	n/a	n/a	100.036824942	100.053581953	101.036232948	n/a	oval-horizontal.bmp	oval-horizontal.bmp	circle.bmp
101.153431892	1.8817780020000043	shape	0.766912937164	1.0	0.8	n/a	n/a	103.035209894	103.051429987	104.034972906	n/a	oval-horizontal.bmp	oval-vertical.bmp	oval-vertical.bmp
104.153250933	1.897902965	shape	0.968595981598	1.0	0.8	n/a	n/a	106.051153898	106.067701101	107.034020901	n/a	oval-horizontal.bmp	circle.bmp	circle.bmp
107.150933981	1.8993289470000008	shape	0.786734104156	1.0	0.8	n/a	n/a	109.050262928	109.065927982	110.049643993	n/a	oval-horizontal.bmp	oval-horizontal.bmp	oval-vertical.bmp
110.16682291	1.882610083000003	shape	0.727730035782	1.0	0.8	n/a	n/a	112.049432993	112.065646887	113.048145056	n/a	circle.bmp	circle.bmp	oval-vertical.bmp
116.111562014	1.9330270290000016	face	1.4034049511	1.0	0.8	113.133068085	116.048075914	118.044589043	118.061338902	119.047209024	n/a	FAZ_23.jpg	FAZ_23.jpg	FAX_43.jpg
119.198398113	1.8490638740000087	face	0.738182067871	1.0	0.8	n/a	n/a	121.047461987	121.063168049	122.046354055	n/a	26M_FE_O.jpg	26M_FE_O.jpg	27M_FE_O.BMP
122.180120945	1.8662760259999944	face	0.801987886429	1.0	0.8	n/a	n/a	124.046396971	124.062448025	125.04459691	n/a	MFZ_50.jpg	MFZ_50.jpg	MFX_16.jpg
125.212285995	1.832274913999996	face	1.35390210152	1.0	0.8	n/a	n/a	127.044560909	127.061728954	128.044034004	n/a	10F_AN_O.jpg	09F_AN_O.jpg	09F_AN_O.jpg
128.194611073	1.8494918339999915	face	0.903175115585	1.0	0.8	n/a	n/a	130.044102907	130.060271025	131.043021917	n/a	38M_AN_O.BMP	39M_AN_O.jpg	39M_AN_O.jpg
131.184684992	1.857755899000012	face	1.54391598701	1.0	0.8	n/a	n/a	133.042440891	133.058548927	134.042089939	n/a	FFZ_102.jpg	FFX_130.jpg	FFX_130.jpg
137.088630915	1.9494421480000028	shape	0.96838593483	1.0	0.8	134.130641937	137.040627956	139.038073063	139.055300951	140.040498972	n/a	oval-horizontal.bmp	oval-horizontal.bmp	oval-vertical.bmp
140.157706976	1.8829951290000224	shape	0.836981058121	1.0	0.8	n/a	n/a	142.040702105	142.056885958	143.039895058	n/a	oval-horizontal.bmp	oval-vertical.bmp	oval-vertical.bmp
143.156860113	1.8825669290000064	shape	0.702365875244	1.0	0.8	n/a	n/a	145.039427042	145.055150986	146.03865695	n/a	circle.bmp	circle.bmp	oval-vertical.bmp
146.155982018	1.8825840949999983	shape	0.719238996506	1.0	0.8	n/a	n/a	148.038566113	148.054708004	149.036252022	n/a	circle.bmp	oval-vertical.bmp	oval-vertical.bmp
149.171524048	1.8656580450000035	shape	0.752759218216	1.0	0.8	n/a	n/a	151.037182093	151.053755999	152.036541939	n/a	oval-horizontal.bmp	circle.bmp	circle.bmp
152.162683964	1.8738200660000075	shape	0.961249828339	1.0	0.8	n/a	n/a	154.03650403	154.052627087	155.035528898	n/a	oval-horizontal.bmp	oval-horizontal.bmp	circle.bmp
158.131930113	1.901416777999998	face	0.936064958572	0.0	0.8	155.123065948	158.034774065	160.033346891	160.049026966	161.051089048	n/a	20M_FE_O.jpg	21M_FE_O.jpg	21M_FE_O.jpg
161.218310118	1.832432984999997	face	n/a	0.0	0.8	n/a	n/a	163.050743103	163.066782951	164.049155951	n/a	01F_AN_O.jpg	07F_AN_O.jpg	07F_AN_O.jpg
164.183655977	1.865834952	face	1.31900405884	1.0	0.8	n/a	n/a	166.049490929	166.066392899	167.049293041	n/a	FFX_139.jpg	FFZ_102.jpg	FFZ_102.jpg
167.220563889	1.828203201000008	face	0.932936906815	1.0	0.8	n/a	n/a	169.04876709	169.06469202	170.046931982	n/a	23M_AN_O.jpg	23M_AN_O.jpg	22M_AN_O.jpg
170.188239098	1.859130859000004	face	0.811060190201	1.0	0.8	n/a	n/a	172.047369957	172.064150095	173.046857119	n/a	MAZ_146.jpg	MAZ_146.jpg	MAX_233.jpg
173.206243038	1.8399169449999988	face	n/a	0.0	0.8	n/a	n/a	175.046159983	175.062662125	176.045088053	n/a	15F_FE_O.jpg	15F_FE_O.jpg	16F_FE_O.jpg
179.095726013	1.946813106999997	shape	1.00297617912	1.0	0.8	176.136477947	179.045357943	181.04253912	181.059467077	182.043673038	n/a	oval-horizontal.bmp	oval-vertical.bmp	oval-vertical.bmp
182.176989079	1.866806983000004	shape	0.637338876724	1.0	0.8	n/a	n/a	184.043796062	184.06103611	185.043245077	n/a	circle.bmp	oval-vertical.bmp	oval-vertical.bmp
185.162169933	1.881294966000013	shape	0.718607902527	1.0	0.8	n/a	n/a	187.043464899	187.060055017	188.042802095	n/a	oval-horizontal.bmp	oval-horizontal.bmp	oval-vertical.bmp
188.163172007	1.8785059450000008	shape	0.68218588829	1.0	0.8	n/a	n/a	190.041677952	190.057842016	191.040589094	n/a	oval-horizontal.bmp	oval-horizontal.bmp	circle.bmp
191.158888102	1.8820459840000008	shape	1.00243210793	1.0	0.8	n/a	n/a	193.040934086	193.056986094	194.040623903	n/a	circle.bmp	circle.bmp	oval-vertical.bmp
194.166397095	1.873574018	shape	0.777179956436	1.0	0.8	n/a	n/a	196.039971113	196.055969954	197.03933692	n/a	oval-horizontal.bmp	circle.bmp	circle.bmp
200.102730989	1.9340019229999823	face	0.853410959244	1.0	0.8	197.129040956	200.03780508	202.036732912	202.052602053	203.037853003	n/a	FFX_54.jpg	FFX_54.jpg	FAX_51.jpg
203.20637989	1.8315691950000144	face	0.87110710144	1.0	0.8	n/a	n/a	205.037949085	205.054101944	206.037085056	n/a	40M_FE_O.BMP	41M_FE_O.jpg	41M_FE_O.jpg
206.203802109	1.8329889769999848	face	0.867647886276	1.0	0.8	n/a	n/a	208.036791086	208.053369999	209.035583973	n/a	29M_AN_O.jpg	29M_AN_O.jpg	28M_AN_O.jpg
209.202963114	1.8316969869999864	face	0.919476032257	1.0	0.8	n/a	n/a	211.034660101	211.05189395	212.035037041	n/a	FFZ_18.jpg	FFZ_29.jpg	FFZ_29.jpg
212.20241189	1.8482241629999976	face	0.902529001236	1.0	0.8	n/a	n/a	214.050636053	214.06773901	215.034074068	n/a	19F_AN_O.jpg	19F_AN_O.jpg	09F_AN_O.jpg
215.176043987	1.8738770489999863	face	0.743220806122	1.0	0.8	n/a	n/a	217.049921036	217.066733122	218.049288034	n/a	MFZ_132.jpg	MFZ_7.jpg	MFZ_7.jpg
221.096673965	1.9501440530000025	shape	0.802697181702	1.0	0.8	218.143755913	221.048748016	223.046818018	223.06328392	224.047822952	n/a	circle.bmp	oval-vertical.bmp	oval-vertical.bmp
224.181216002	1.8668370239999768	shape	0.903439998627	1.0	0.8	n/a	n/a	226.048053026	226.064613104	227.047655106	n/a	oval-horizontal.bmp	oval-horizontal.bmp	circle.bmp
227.181499958	1.865055084000005	shape	0.667082071304	1.0	0.8	n/a	n/a	229.046555042	229.062489986	230.045979977	n/a	oval-horizontal.bmp	oval-vertical.bmp	oval-vertical.bmp
230.180341959	1.8645119669999983	shape	0.768484115601	1.0	0.8	n/a	n/a	232.044853926	232.061990023	233.045073986	n/a	oval-horizontal.bmp	circle.bmp	circle.bmp
233.168545008	1.875943898999992	shape	0.862782001495	1.0	0.8	n/a	n/a	235.044488907	235.061173916	236.043708086	n/a	oval-horizontal.bmp	oval-horizontal.bmp	oval-vertical.bmp
236.170783997	1.8729538910000088	shape	0.776927947998	1.0	0.8	n/a	n/a	238.043737888	238.060386896	239.04312396	n/a	circle.bmp	circle.bmp	oval-vertical.bmp
242.126837969	1.9156961439999804	face	1.587692976	1.0	0.8	239.139036894	242.042318106	244.042534113	244.05844593	245.040705919	n/a	20M_FE_O.jpg	21M_FE_O.jpg	21M_FE_O.jpg
