onset	duration	trial_type	response_time	accuracy_binarized	tr_seconds	cueStartTime	cueEndTime	trialEndTime	fixStartTime	fixEndTime	runEndTime	stimLeft	stimTop	stimRight
11.0612678528	1.9553050995000003	shape	1.3218460083	1.0	0.8	8.0248568058	11.0154869556	13.0165729523	13.0215079784	14.0146269798	n/a	oval-horizontal.bmp	oval-horizontal.bmp	oval-vertical.bmp
14.1341629028	1.8972549438999984	shape	1.18840503693	1.0	0.8	n/a	n/a	16.0314178467	16.0353918076	17.0303099155	n/a	oval-horizontal.bmp	oval-vertical.bmp	oval-vertical.bmp
17.1329607964	1.8974361419000016	shape	1.2190079689	1.0	0.8	n/a	n/a	19.0303969383	19.0339949131	20.0303709507	n/a	circle.bmp	circle.bmp	oval-vertical.bmp
20.1335778236	1.8968081475	shape	1.05449295044	1.0	0.8	n/a	n/a	22.0303859711	22.0342450142	23.0298018456	n/a	circle.bmp	oval-vertical.bmp	oval-vertical.bmp
23.1335179806	1.8967478275000005	shape	0.986414909363	1.0	0.8	n/a	n/a	25.0302658081	25.033867836	26.0293879509	n/a	oval-horizontal.bmp	circle.bmp	circle.bmp
26.1396358013	1.8896911144000013	shape	0.883735895157	1.0	0.8	n/a	n/a	28.0293269157	28.0333259106	29.0292828083	n/a	oval-horizontal.bmp	oval-horizontal.bmp	circle.bmp
32.0928709507	1.936342001000007	face	n/a	0.0	0.8	29.1046128273	32.0295557976	34.0292129517	34.0339329243	35.0280058384	n/a	FAZ_23.jpg	FAZ_23.jpg	FAX_43.jpg
35.1705548763	1.858214139999994	face	1.48359394073	1.0	0.8	n/a	n/a	37.0287690163	37.0323610306	38.0279209614	n/a	26M_FE_O.jpg	26M_FE_O.jpg	27M_FE_O.BMP
38.151971817	1.8766360282999983	face	1.42009592056	1.0	0.8	n/a	n/a	40.0286078453	40.0326068401	41.0277309418	n/a	MFX_16.jpg	MFZ_50.jpg	MFZ_50.jpg
41.1773428917	1.8513131141999963	face	1.30405902863	1.0	0.8	n/a	n/a	43.0286560059	43.0322229862	44.0274159908	n/a	09F_AN_O.jpg	09F_AN_O.jpg	10F_AN_O.jpg
